"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"	"Neu"	"Notiz"
3015	416	27.02.09	17035	94.4	"Kleid"	
3016	1420	27.02.09	17086	26.95		
3017	147	27.02.09	17088	5		
3018	1449	17.02.09	17089	7		
3019	1275	27.02.09	17090	10.95		
3020	989	27.02.09	17092	15.9		
3021	315	27.02.09	17099	21.9		
3022	364	27.02.09	17104	13.95		
3023	663	27.02.09	17106	10.95		
3024	125	27.02.09	17116	10.95		
3025	280	02.03.09	16098	19.95		
3026	433	02.03.09	17095	36.7		
3027	1450	02.03.09	17096	12.8		
3028	1451	02.03.09	17093	23.8		
3029	1452	03.03.09	17125	3		
3030	1313	03.03.09	17101	25.45		
3031	173	03.03.09	17100	36.5		
3032	219	03.03.09	17087	18.9		
3033	173	04.03.09	17135	10.95		
3034	367	04.03.09	17112	14.8		
3035	1453	20.10.15	25126	11.95		
3036	313	04.03.09	17109	6.5		
3037	1081	04.03.09	17108	21.9		
3038	5	04.03.09	17091	24.9		
3039	1454	04.03.09	17080	13.8		
3040	516	05.03.09	17122	10.95		
3041	39	05.03.09	17118	10.95		
3042	1455	04.03.09	17105	21.9		
3043	1455	04.03.09	17132	8.9		
3044	1176	05.03.09	17114	10.95		
3045	224	05.03.09	17113	9		
3046	1026	05.03.09	17102	20.5		
3047	428	05.03.09	17049	16.8		
3048	1237	06.03.09	17154	10		
3049	1456	06.03.09	17142	6		
3050	1457	06.03.09	17138	10		
3051	786	06.03.09	17134	7.5		
3052	391	06.03.09	17129	30.4		
3053	1458	06.03.09	17127	10.95		
3054	871	06.03.09	17124	12.9		
3055	357	06.03.09	17121	13.5		
3056	33	09.03.09	17145	19.7		
3057	819	09.03.09	17140	24.9		
3058	1218	09.03.09	17115	5		
3059	1343	10.03.09	17144	10		
3060	305	10.03.09	17133	19.9		
3061	1448	10.03.09	17130	13.8		
3062	563	10.03.09	17128	12.8		
3063	513	13.02.09		253		"gekauft"
3064	513	10.03.09	17058	14.5		
3065	1459	11.03.09	17172	6		
3066	1237	11.03.09	17159	10.95		
3067	1320	11.03.09	17152	13.9		
3068	1460	11.03.09	17151	14.8		
3069	44	11.03.09	17149	10.95		
3070	809	11.03.09	17146	21.9		
3071	1461	11.03.09	17141	56.6		
3072	1462	11.03.09	17126	23.5		
3073	1133	11.03.09	17117	4.5		
3074	1005	12.03.09	17167	13.8		
3075	55	12.03.09	17164	13.8		
3076	432	12.03.09	17163	21.9		
3077	246	12.03.09	17161	9.8		
3078	1463	12.03.09	17157	13.9		
3079	319	12.03.09	17155	53.6		
3080	1464	12.03.09	17150	6.5		
3081	1465	12.03.09	17137	30		
3082	1420	13.03.09	17123	131.35		
3083	33	13.03.09	17181	19.9		
3084	1466	13.03.09	17179	12.8		
3085	1467	13.03.09	17177	33.7		
3086	88	13.03.09	17170	5		
3087	596	13.03.09	17165	21.8		
3088	150	13.03.09	17160	10.95		
3089	1187	13.03.09	17153	23.8		
3090	12	13.03.09	17148	21.2		
3091	1218	16.03.09	17180	8.7		
3092	1468	16.03.09	17168	47.5		
3093	1469	16.03.09	17162	60		
3094	533	18.03.09		109.9		"gekauft"
3095	1434	16.03.09	17057	9.5		
3096	89	17.03.09	17183	10.95		
3097	1470	17.03.09	17136	23.6		
3098	447	18.03.09	17110	5.5		
3099	128	18.03.09	17158	25.75		
3100	1471	18.03.09	17171	18.4		
3101	759	18.03.09	17173	32.7		
3102	1472	18.03.09	17185	21.9		
3103	533	18.03.09	17187	14.9		
3104	1473	18.03.09	17197	5		
3105	369	20.03.09		69.9		"gekauft"
3106	699	19.03.09	17131	6		
3107	1474	19.03.09	17169	103.7		
3108	158	19.03.09	17184	39.8		
3109	96	19.03.09	17186	14.9		
3110	1475	19.03.09	17189	10.95		
3111	772	19.03.09	17182	13.9		
3112	976	19.03.09	17190	10.95		
3113	32	19.03.09	17191	11.65		
3114	664	19.03.09	17201	10.95		
3115	1390	19.03.09	17204	13.95		
3117	1026	20.03.09	17147	21.4		
3118	1070	20.03.09	17278	44.65		
3119	1476	20.03.09	17194	21.8		
3120	1289	20.03.09	17195	9.8		
3121	1468	20.03.09	17198	23.5		
3122	1477	20.03.09	17212	6		
3123	691	20.03.09	17218	10.95		
3124	232	20.03.09	17208	10.95		
3125	1478	20.03.09	17207	13.95		
3126	1479	20.03.09	17203	10.95		
3127	1166	20.03.09	17199	11		
3128	1480	23.03.09	17213	18		
3129	1481	23.03.09	17209	24.8		
3130	1482	24.03.09	17214	5		
3131	1483	24.03.09	17210	44.7		
3132	1484	24.03.09	17192	21.9		
3133	947	24.03.09	17188	24.1		
3134	1468	25.03.09	17226	13.95		
3135	1485	25.03.09	17225	43.8		
3136	864	25.03.09	17221	8.9		
3137	93	25.03.09	17220	37.2		
3138	337	25.03.09	17219	9.8		
3139	759	25.03.09	17216	10.95		
3140	672	25.03.09	17196	25.9		
3141	1191	25.03.09	17193	25.9		
3142	667	26.03.09	17227	51.25		
3143	667	26.03.09		139.2		"gekauft"
3144	537	02.04.09		119.9		"gekauft"
3145	647	09.04.09		59.85		"gekauft"
3146	944	03.04.09		104.95		"gekauft"
3147	513	07.04.09		228.65		"gekauft"
3148	302	27.03.09		13.9		"gekauft"
3149	270	27.03.09	17247	7.5		
3150	1156	27.03.09	17244	8.6		
3151	33	27.03.09	17242	4		
3152	1486	27.03.09	17241	5.5		
3153	1487	27.03.09	17238	14		
3154	2	27.03.09	17231	21.9		
3155	1286	27.03.09	17230	5.5		
3156	713	27.03.09	17215	24.75		
3157	1488	27.03.09	17211	32.85		
3158	440	27.03.09	17166	91.2	"Rock"	
3159	923	30.03.09	17250	25.9		
3160	660	30.03.09	17249	17.8		
3161	516	30.03.09	17240	10.95		
3162	1489	30.03.09	17232	8.5		
3163	1490	30.03.09	17239	8.5		
3164	181	30.03.09	17228	11.75		
3165	614	30.03.09	17205	56.8		
3166	614	30.03.09		100		"gekauft"
3167	707	30.03.09	17202	9		
3168	1439	30.03.09	17245	6.3		
3169	44	30.03.09	17234	8.5		
3170	836	30.03.09	17222	16.9		
3171	1491	30.03.09	17200	22		
3172	1492	30.03.09	17174	23.9		
3173	1102	01.04.09	17237	12		
3174	1493	01.04.09	17235	14.8		
3175	1494	02.04.09	17256	13.9		
3176	88	02.04.09	17254	13.9		
3177	1081	02.04.09	17251	11.95		
3178	1495	02.04.09	17246	10		
3179	1032	02.04.09	17243	38.1		
3180	1172	02.04.09	17229	14.4		
3181	513	03.04.09	17269	13.8		
3182	482	03.04.09	17265	10.95		
3183	176	03.04.09	17264	10.9		
3184	442	03.04.09	17263	10.5		
3185	437	03.04.09	17258	8.9		
3186	720	03.04.09	17257	43.8		
3187	498	03.04.09	17252	13.3		
3188	212	03.04.09	17233	56.2		
3189	305	03.04.09	17175	59.7	"Rock"	
3190	617	16.04.09		59.95		"gekauft"
3191	617	23.04.09		59.95		"gekauft"
3192	343	16.04.09		64.5		"gekauft"
3193	590	06.04.09	17260	8.5		
3194	1390	06.04.09	17223	37.8		
3195	442	07.04.09	17284	10.95		
3196	684	07.04.09	17282	9.8		
3197	1339	07.04.09	17281	10.95		
3198	1496	07.04.09	17279	10.95		
3199	1497	07.04.09	17276	21.8		
3200	1326	07.04.09	17271	29.3		
3201	425	07.04.09	17270	10.95		
3202	1242	07.04.09	17266	12		
3203	667	07.04.09	17261	21.9		
3204	1218	07.04.09	17259	11.5		
3205	580	08.04.09	17297	9		
3206	619	08.04.09	17290	10.95		
3207	1243	08.04.09	17287	21.9		
3208	1498	08.04.09	17277	8.6		
3209	343	08.04.09	17272	29.8		
3210	178	08.04.09	17253	7		
3211	1042	09.04.09	17305	22.9		
3212	1499	09.04.09	17300	13.8		
3213	236	09.04.09	17298	10.95		
3214	1500	09.04.09	17296	13.8		
3215	432	09.04.09	17295	13.8		
3216	813	09.04.09	17293	10.95		
3217	1366	09.04.09	17291	18.9		
3218	1501	09.04.09	17286	14.8		
3219	1502	09.04.09	17285	10.9		
3220	1489	09.04.09	17283	11		
3221	1503	15.04.09	17248	12		
3222	731	09.04.09	17280	8		
3223	691	09.04.09	17275	13.8		
3224	950	09.04.09	17274	14.5		
3225	1090	09.04.09	17268	39.4		
3226	1035	08.04.09	17267	32.7		
3227	208	09.04.09	17255	41.8		
3228	700	14.04.09	17304	13.8		
3229	1351	14.04.09	17301	13.8		
3230	733	14.04.09	17299	6		
3231	1342	14.04.09	17294	15.8		
3232	697	15.04.09	17289	23.3		
3233	723	16.04.09	17311	10.95		
3234	619	16.04.09	17310	6		
3235	302	16.04.09	17308	19.8		
3236	483	16.04.09	17278	26.6		
3237	1504	17.04.09	17325	10.95		
3238	358	17.04.09	17323	6.5		
3239	1505	17.04.09	17321	13.9		
3240	462	17.04.09	17320	28.15		
3241	32	17.04.09	17316	10.95		
3242	731	17.04.09	17314	8		
3243	1506	20.04.09	17326	9.5		
3244	678	20.04.09	17319	11.95		
3245	567	20.04.09	17217	11		
3246	1507	20.04.09	17315	10.95		
3247	847	20.04.09	17313	10		
3248	44	20.04.09	17309	13.8		
3249	1129	20.04.09	17312	21.9		
3250	1508	21.04.09	17327	6		
3251	629	20.04.09	17303	32.85		
3252	1300	20.04.09	17292	10.95		
3253	1381	21.04.09	17333	18.8		
3254	960	21.04.09	17322	13.9		
3255	1509	21.04.09	17317	10.95		
3256	358	22.04.09	17347	8.5		
3257	1510	22.04.09	17339	13.9		
3258	1363	22.04.09	17336	15.5		
3259	786	22.04.09	17331	24.4		
3260	1511	22.04.09	17329	25.8		
3261	442	22.04.09	17328	27.8		
3262	1512	23.04.09	17346	20.95		
3263	1513	23.04.09	17344	10.95		
3264	735	23.04.09	17342	10.95		
3265	563	23.04.09	17337	16.8		
3266	454	23.04.09	17335	38.5		
3267	1514	23.04.09	17332	21.3		
3268	817	23.04.09	17318	14.95		
3269	1114	24.04.09	17368	21.9		
3270	562	24.04.09	17366	9.5		
3271	1323	24.04.09	17363	10.95		
3272	1191	24.04.09	17362	34.4		
3273	355	24.04.09	17360	37.7		
3274	1515	24.04.09	17354	17.2		
3275	343	24.04.09	17353	14.8		
3276	55	24.04.09	17352	21.9		
3277	340	24.04.09	17351	8.9		
3278	516	24.04.09	17350	22.4		
3279	131	24.04.09	17348	16.95		
3280	439	24.04.09	17345	48.55		
3281	1119	24.04.09	17343	8.6		
3282	1215	24.04.09	17341	13.8		
3283	772	24.04.09	17288	14.8		
3284	1516	27.04.09	17390	23.8		
3285	816	27.04.09	17359	11.95		
3286	715	27.04.09	17358	13.8		
3287	1379	27.04.09	17356	16.8		
3288	1517	27.04.09	17355	25.4		
3289	173	28.04.09	17379	30.9		
3290	1265	28.04.09	17357	14.8		
3291	1518	04.05.15	24649	51.8		
3292	1519	28.04.09	17324	6.9		
3293	130	29.04.09	17383	10		
3294	1243	29.04.09	17377	10.95		
3295	949	29.04.09	17375	12		
3296	414	29.04.09	17273	39.2	"Rock/Bluse"	
3297	442	29.04.09	17369	5		
3298	453	29.04.09	17365	6		
3299	1520	29.04.09	17364	45.35		
3300	227	29.04.09	17338	41.7		
3301	911	29.04.09	17334	8.5		
3302	296	29.04.09	17415	10.95		
3303	1521	30.04.09	17400	9.8		
3304	1324	30.04.09	17398	14.95		
3305	1005	30.04.09	17396	21.3		
3306	1522	30.04.09	17395	12.8		
3307	1482	30.04.09	17389	17.8		
3308	562	30.04.09	17388	9.5		
3309	1227	30.04.09	17376	37.3		
3310	291	30.04.09	17374	22.5		
3311	358	30.04.09	17373	8.9		
3312	962	30.04.09	17370	48		
3313	1407	30.04.09	17349	10.95		
3314	671	30.04.09	17262	199.9	"3 Hosen"	
3315	1523	04.05.09	17405	10.95		
3316	62	04.05.09	17393	4		
3317	1300	04.05.09	17392	10.95		
3318	1524	04.05.09	17386	10.95		
3319	1119	04.05.09	17385	8.6		
3320	1525	04.05.09	17361	72.7		
3321	1526	04.05.09	17306	9.9		
3322	622	05.05.09	17409	9.9		
3323	444	05.05.09	17407	2.5		
3324	813	05.05.09	17399	14.6		
3325	1527	05.05.09	17381	20.3		
3326	1528	05.05.09	17378	19.8		
3327	227	06.05.09	17416	11.5		
3328	1529	06.05.09	17402	14.8		
3329	955	06.05.09	17387	46.65		
3330	750	07.05.09	17434	41.4		
3331	1530	07.05.09	17426	10.95		
3332	1531	07.05.09	17422	10.95		
3333	1171	07.05.09	17419	13.9		
3334	17	07.05.09	17414	8.9		
3335	1532	07.05.09	17413	13.9		
3336	869	07.05.09	17406	44.6		
3337	1090	07.05.09	17404	49.8		
3338	1533	07.05.09	17403	17.8		
3339	1534	07.05.09	17401	9.7		
3340	363	07.05.09	17397	15		
3341	986	07.05.09	17394	13.8		
3342	245	07.05.09	17380	20.8		
3343	447	07.05.09	17371	5		
3344	885	08.05.09	17459	10.95		
3345	1442	08.05.09	17449	12		
3346	463	08.05.09	17443	13.8		
3347	653	08.05.09	17442	21.9		
3348	428	08.05.09	17440	6		
3349	807	08.05.09	17437	21.9		
3350	86	08.05.09	17436	49.5		
3351	141	08.05.09	17432	9.95		
3352	616	08.05.09	17431	13.8		
3353	147	08.05.09	17430	17.45		
3354	1022	08.05.09	17429	13.8		
3355	593	08.05.09	17428	8.5		
3356	1482	08.05.09	17421	14.4		
3357	1535	08.05.09	17420	4.5		
3358	1536	08.05.09	17417	9.5		
3359	1506	08.05.09	17412	32.45		
3360	1203	08.05.09	17411	21.9		
3361	949	11.05.09	17408	4		
3362	1537	11.05.09	17461	11		
3363	1538	11.05.09	17224	157.55	"Blazer"	
3364	1529	12.05.09	17447	14.8		
3365	1539	12.05.09	17445	4		
3366	483	12.05.09	17444	19.1		
3367	278	12.05.09	17433	10.8		
3368	671	12.05.09	17425	98.9	"1Hose"	
3369	264	12.05.09	17410	11.95		
3370	425	12.05.09	17330	7		
3371	1065	12.05.09	17307	13.8		
3372	447	13.05.09	17453	15.95		
3373	1540	13.05.09	17446	9.5		
3374	442	13.05.09	17441	37.9		
3375	256	13.05.09	17439	14.9		
3376	239	13.05.09	17372	10.95		
3378	1541	14.05.09	17464	10.95		
3379	134	14.05.09	17456	8.9		
3380	582	14.05.09	17455	10.95		
3381	1227	14.05.09	17452	8.5		
3382	1533	14.05.09	17451	25.9		
3383	1364	14.05.09	17448	21.9		
3384	590	14.05.09	17424	9		
3385	239	15.05.09	17483	8.9		
3386	462	15.05.09	17479	54.45		
3387	223	15.05.09	17474	38.7		
3388	596	15.05.09	17470	13.9		
3389	1542	15.05.09	17468	53.3		
3390	1543	15.05.09	17467	33.85		
3391	299	15.05.09	17462	21.9		
3392	12	15.05.09	17460	27.8		
3393	1544	15.05.09	17458	11.9		
3394	1490	15.05.09	17457	21.5		
3395	251	15.05.09	17454	24		
3396	1280	15.05.09	17450	5		
3397	1545	15.05.09	17435	19.6		
3398	79	18.05.09	17471	13.75		
3399	34	18.05.09	17466	13.4		
3400	1213	18.05.09	17465	10.95		
3401	1546	18.05.09	17427	30		
3402	1547	18.05.09	17391	32.85		
3403	1010	19.05.09	17481	10.95		
3404	1168	19.05.09	17469	10.95		
3405	1548	19.05.09	17485	8.9		
3406	1286	20.05.09	17497	13.9		
3407	1549	20.05.09	17490	13.8		
3408	26	20.05.09	17489	10.95		
3409	785	20.05.09	17488	10.95		
3410	736	20.05.09	17477	21.9		
3411	123	20.05.09	17476	12.5		
3412	878	20.05.09	17473	10		
3413	1550	20.05.09	17472	28.9		
3414	1274	20.05.09	17463	10.95		
3415	358	22.05.09	17500	9.9		
3416	1551	22.05.09	17487	24.4		
3417	1054	22.05.09	17486	13.8		
3418	667	22.05.09	17478	81.6		
3419	965	25.05.09	17499	10.95		
3420	1552	25.05.09	17496	21.9		
3421	442	25.05.09	17480	5.5		
3422	1280	26.05.09	17511	5		
3423	820	26.05.09	17509	10.95		
3424	1553	26.05.09	17506	10.95		
3425	1554	05.11.09	18083	8.5		
3426	1461	26.05.09	17502	33.75		
3427	1316	26.05.09	17494	13.9		
3428	1555	26.05.09	17418	13.9		
3429	861	26.05.09	17543	8		
3430	32	27.05.09	17531	8.6		
3431	1556	27.05.09	17515	24		
3432	513	27.05.09	17514	7.5		
3433	270	27.05.09	17513	60.35		
3434	274	27.05.09	17510	27.8		
3435	425	27.05.09	17507	10.95		
3436	513	28.05.09	17503	8.5		
3437	614	27.05.09	17498	49.5		
3438	369	27.05.09	17493	7.5		
3439	622	28.05.09	17546	8		
3440	1557	28.05.09	17539	12		
3441	187	28.05.09	17517	10.95		
3442	147	28.05.09	17518	9		
3443	590	28.05.09	17491	4.5		
3444	1266	29.05.09	17530	21.9		
3445	732	29.05.09	17526	34.7		
3446	1558	29.05.09	17524	10.9		
3447	367	29.05.09	17523	10.95		
3448	718	29.05.09	17521	45.8		
3449	1559	26.11.15	25231	24.95		
3450	879	29.05.09	17382	3.5		
3451	385	02.06.09	17535	6		
3452	1560	02.06.09	17534	22.9		
3453	182	02.06.09	17533	11.5		
3454	1028	02.06.09	17519	8.9		
3455	1561	02.06.09	17484	26		
3456	38	03.06.09	17572	10.95		
3457	1261	03.06.09	17540	7		
3458	737	03.06.09	17532	13.8		
3459	464	03.06.09	17529	6		
3460	1529	03.06.09	17522	21.9		
3461	1562	03.06.09	17520	10.95		
3462	1563	03.06.09	17495	29.8		
3463	1564	04.06.09	17562	11.5		
3464	39	04.06.09	17555	6		
3465	1178	04.06.09	17554	10.95		
3466	834	04.06.09	17550	8.6		
3467	1565	04.06.09	17549	23.8		
3468	653	04.06.09	17548	10.95		
3469	1042	04.06.09	17545	13.45		
3470	437	04.06.09	17538	35.6		
3471	1566	04.06.09	17528	33.9		
3472	1566	04.06.09		54.9		"gekauft"
3473	32	05.06.09	17577	9.5		
3474	1560	05.06.09	17573	10.95		
3475	1011	05.06.09	17542	30.9		
3476	1011	05.06.09		185		"gekauft"
3477	346	05.06.09		69.95		"gekauft"
3478	1071	05.06.09		69.9		"gekauft"
3479	1138	05.06.09		53.5		"gekauft"
3480	174	05.06.09	17570	19.95		
3481	685	05.06.09	17569	10.95		
3482	1567	05.06.09	17567	14.4		
3483	1227	05.06.09	17559	28.9		
3484	989	05.06.09	17553	21.9		
3485	1568	05.06.09	17552	10.95		
3486	1568	05.06.09		34.95		"gekauft"
3487	1569	08.06.09	17574	12.9		
3488	966	08.06.09	17565	15.95		
3489	432	08.06.09	17561	22.8		
3490	1258	08.06.09	17527	26.8		
3491	1562	08.06.09	17525	61.4		
3492	1259	09.06.09	17582	10.95		
3493	1271	09.06.09	17571	14.4		
3494	1483	09.06.09	17568	16.95		
3495	279	09.06.09	17563	14.4		
3496	1280	09.06.09	17558	9		
3497	1570	09.06.09	17537	8.5		
3498	251	09.06.09	17508	21.4		
3499	1571	10.06.09	17600	4		
3500	58	10.06.09	17591	12.8		
3501	12	10.06.09	17589	16.8		
3502	743	10.06.09	17588	24.3		
3503	1572	10.06.09	17579	13.8		
3504	426	10.06.09	17566	18.5		
3505	498	10.06.09	17560	8.9		
3506	147	10.06.09	17551	13.8		
3507	845	11.06.09	17597	6		
3508	222	11.06.09	17594	14		
3509	1573	11.06.09	17583	13.8		
3510	924	11.06.09	17580	29.8		
3511	614	11.06.09	17541	19.6		
3512	1574	12.06.09	17611	21.9		
3513	1138	11.06.09		34.95		"gekauft"
3514	549	12.06.09	17602	10.95		
3515	1575	12.06.09	17598	11.5		
3516	1439	12.06.09	17596	10.95		
3517	465	12.06.09	17595	16.95		
3518	1576	12.06.09	17593	19.85		
3519	1256	12.06.09	17590	36.8		
3520	1577	12.06.09	17586	12.8		
3521	1578	12.06.09	17578	14.5		
3522	1579	12.06.09	17576	52.8		
3523	68	12.06.09	17576	14.4		
3524	1580	12.06.09	17556	23.8		
3525	1386	12.06.09	17536	10.95		
3526	112	15.06.09	17601	13.8		
3527	950	15.06.09	17585	21.9		
3528	308	15.06.09	17557	8.6		
3529	707	15.06.09	17512	7.5		
3530	749	16.06.09	17628	2.8		
3531	1363	16.06.09	17612	12.5		
3532	1581	16.06.09	17604	10		
3533	1227	16.06.09	17603	8.6		
3534	1582	16.06.09	17592	13.9		
3535	1343	16.06.09	17584	83.8		
3536	1583	17.06.09	17634	12		
3537	340	17.06.09	17629	8.6		
3538	864	17.06.09	17616	10.1		
3539	727	17.06.09	17607	23.6		
3540	1068	17.06.09	17606	11.95		
3541	1584	17.06.09	17605	71.75		
3542	6	17.06.09	17544	21.9		
3543	985	18.06.09	17647	10.95		
3544	1585	18.06.09	17632	7		
3545	1586	18.06.09	17630	10.95		
3546	1438	18.06.09	17621	21.9		
3547	1587	18.06.09	17620	9.9		
3548	442	18.06.09	17619	5		
3549	924	18.06.09	17617	54.45		
3550	246	18.06.09	17614	14.8		
3551	1588	18.06.09	17613	16.8		
3552	1589	18.06.09	17609	10.95		
3553	1261	18.06.09	17599	24.7		
3554	735	18.06.09	17564	12.9		
3555	334	19.06.09	17623	10.95		
3556	233	19.06.09	17624	12.3		
3557	363	19.06.09	17625	5		
3558	223	19.06.09	17626	8.9		
3559	334	19.06.09	17635	13.8		
3560	851	19.06.09	17636	10.95		
3561	1590	19.06.09	17438	105.85	"Kleid"	
3562	1371	23.06.09	17640	23.5		
3563	146	19.06.09	17646	12.95		
3564	44	19.06.09	17648	11.95		
3565	1591	26.06.09		57.7		"gekauft"
3566	146	19.06.09	17657	13.9		
3567	1445	19.06.09	17645	10.95		
3568	1489	19.06.09	17644	5		
3569	227	19.06.09	17639	13.8		
3570	608	19.06.09	17631	41.7		
3571	1064	19.06.09	17618	22.4		
3572	1566	19.06.09	17587	7.5		
3573	982	22.06.09	17633	10.95		
3574	670	22.06.09	17627	10.95		
3575	1592	23.06.09	17650	15.45		
3576	1593	23.06.09	17649	43.8		
3577	994	23.06.09	17641	20		
3578	1594	23.06.09	17637	41.85		
3579	1595	23.11.09	18147	7.85		
3580	1247	23.06.09	17610	4		
3581	288	24.06.09	17653	17		
3582	924	24.06.09	17652	28.9		
3583	89	24.06.09	17651	23.25		
3584	1596	24.06.09	17643	10.95		
3585	490	25.06.09	17664	21.45		
3586	1228	25.06.09	17661	25.75		
3587	1597	25.06.09	17660	22.7		
3588	1488	25.06.09	17658	35.6		
3589	367	25.06.09	17656	14.8		
3590	981	25.06.09	17655	18.5		
3591	1598	25.06.09	17638	14		
3592	1120	26.06.09	17674	10		
3593	463	26.06.09	17669	12.3		
3594	1349	26.06.09	17666	10.95		
3595	1599	26.06.09	17665	19.95		
3596	184	26.06.09	17662	23.9		
3597	1480	26.06.09	17659	25.45		
3598	228	26.06.09	17608	8.5		
3599	447	26.06.09	17482	6		
3600	608	29.06.09	17670	20.95		
3601	1600	30.06.09	17671	35.85		
3602	1601	30.06.09	17615	4.5		
3603	1602	30.06.09	17672	10.95		
3604	1603	01.07.09	17673	12.95		
3605	204	01.07.09	17675	10.95		
3606	1457	01.07.09	17678	10.95		
3607	233	01.07.09	17679	10.95		
3608	826	01.07.09	17680	10.95		
3609	62	01.07.09	17681	4.5		
3610	1604	02.07.09	17676	21.9		
3611	1605	02.07.09	17677	15		
3612	46	02.07.09	17683	10.95		
3613	315	02.07.09	17686	10.95		
3614	1606	02.07.09	17687	15.4		
3615	1607	02.07.09	17690	5		
3616	1608	02.07.09	17492	43.2		
3617	208	02.07.09	17689	21.9		
3618	236	03.07.09	17682	14.4		
3619	1609	03.07.09	17684	13.45		
3620	1610	02.09.09	17859	10.95		
3621	702	03.07.09	17688	10.95		
3622	1058	03.07.09	17691	11.8		
3623	104	03.07.09	17692	10.95		
3624	1532	03.07.09	17694	13		
3625	1611	03.07.09	17696	13.9		
3626	356	24.07.09		25		"gekauft"
3627	1588	20.07.09	17654	10.95		
3628	1612	21.07.09	17698	13.8		
3629	422	22.07.09	17712	4		
3630	1506	22.07.09	17705	4.5		
3631	319	22.07.09	17699	9.5		
3632	173	23.07.09	17715	10.95		
3633	187	23.07.09	17706	42.95		
3634	520	23.07.09	17708	7.5		
3635	1496	23.07.09	17701	10.95		
3636	132	23.07.09	17697	26.8		
3637	32	24.07.09	17727	7		
3638	740	24.07.09	17724	9		
3639	12	24.07.09	17713	41.85		
3640	1613	24.07.09	17711	11.8		
3641	1614	24.07.09	17703	21.75		
3642	1615	24.07.09	17702	8.9		
3643	479	27.07.09		40		"gekauft"
3644	1616	27.07.09	17663	14.4		
3645	181	27.07.09	17693	25		
3646	373	27.07.09	17700	24.9		
3647	560	27.07.09	17707	91.35		
3648	813	27.07.09	17709	17.8		
3650	1618	28.07.09	17731	6		
3651	74	28.07.09	17720	13.95		
3652	1619	28.07.09	17718	14.4		
3653	366	28.07.09	17717	23.8		
3654	828	28.07.09	17714	13.9		
3655	582	28.07.09	17710	29.7		
3656	315	29.07.09	17733	44.15		
3657	153	29.07.09	17722	9.8		
3658	1620	29.07.09	17667	9.8		
3659	1621	30.07.09	17741	17.2		
3660	105	30.07.09	17730	13.8		
3661	1269	29.07.09	17725	74.45		
3662	462	31.07.09	17756	16.1		
3663	102	31.07.09	17752	12.95		
3664	31	31.07.09	17747	13.8		
3665	702	31.07.09	17744	10.95		
3666	1622	31.07.09	17743	10.95		
3667	181	31.07.09	17742	35		
3668	442	31.07.09	17739	13		
3669	193	31.07.09	17737	10.95		
3670	1071	31.07.09	17736	21.9		
3671	1623	31.07.09	17735	23.85		
3672	1280	31.07.09	17734	10		
3673	1613	31.07.09	17728	13.8		
3674	1624	31.07.09	17726	6.5		
3675	947	31.07.09	17721	13.9		
3676	1489	03.08.09	17695	8		
3677	526	03.08.09	17749	10.95		
3678	479	03.08.09	17738	13.95		
3679	12	04.08.09	17766	27.7		
3680	256	04.08.09	17757	10.95		
3681	443	04.08.09	17754	6		
3682	647	07.08.09		40		"gekauft"
3683	1625	04.08.09	17750	10.95		
3684	522	04.08.09	17746	15.8		
3685	1247	04.08.09	17740	10.95		
3686	1281	04.08.09	17729	27.55		
3687	1626	05.08.09	17769	23.1		
3688	1627	05.08.09	17763	10.95		
3689	1269	05.08.09	17760	39.7		
3690	1403	05.08.09	17758	13.95		
3691	1166	05.08.09	17748	8		
3692	1064	06.08.09	17773	10.95		
3693	949	06.08.09	17762	23.45		
3694	266	06.08.09	17759	15.05		
3695	1108	06.08.09	17755	17.8		
3696	346	09.08.09	17745	24.75		
3697	1628	07.08.09	17786	13.95		
3698	968	07.08.09	17783	10		
3699	1629	07.08.09	17775	9.95		
3700	896	07.08.09	17767	28.8		
3701	1630	07.08.09	17765	24		
3702	698	07.08.09	17764	13.8		
3703	442	07.08.09	17753	56.8		
3704	1624	18.08.09		129.95		"gekauft"
3705	1560	07.08.09	17751	10.95		
3706	671	07.08.09	17732	10		
3707	1631	10.08.09	17787	10.95		
3708	1632	10.08.09	17776	10.95		
3709	1181	10.08.09	17772	5		
3710	1633	10.08.09	17771	6.5		
3711	356	11.08.09	17785	12		
3712	1634	11.08.09	17782	4.5		
3713	707	11.08.09	17780	9.5		
3714	1610					
3715	251	11.08.09	17768	13.95		
3716	380	12.08.09	17791	10.95		
3717	1635	12.08.09	17789	6		
3718	914	12.08.09	17781	5		
3719	617	12.08.09	17779	10.95		
3720	32	14.08.09	17810	8.9		
3721	1176	13.08.09	17807	10.95		
3722	1268	13.08.09	17805	10.95		
3723	1244	13.08.09	17802	18.9		
3724	1636	13.08.09	17796	24.75		
3725	1119	13.08.09	17790	14.95		
3726	1238	13.08.09	17788	8.6		
